group,variant,case_id,sample,warmup,total_load_us,file_json_us,file_open_us,json_chunk_us,strict_parse_us,validation_dom_us,schema_compile_us,schema_locate_us,schema_parse_us,schema_populate_us,validate_us,typed_us,resources_us,accessors_us,animations_us,buffers_us,buffer_views_us,cameras_us,images_us,materials_us,meshes_us,nodes_us,samplers_us,scenes_us,skins_us,textures_us,typed_other_us,serializer_dom_us,serializer_text_us,resource_write_us,cache_setup_us,input_bytes,json_bytes,resource_bytes,buffer_read_us,image_read_us,buffer_bytes,image_bytes,after_input_ws,after_input_private,after_input_peak,after_parse_ws,after_parse_private,after_parse_peak,after_validation_dom_ws,after_validation_dom_private,after_validation_dom_peak,after_schema_ws,after_schema_private,after_schema_peak,after_validation_ws,after_validation_private,after_validation_peak,after_typed_ws,after_typed_private,after_typed_peak,after_resources_ws,after_resources_private,after_resources_peak,after_serialization_ws,after_serialization_private,after_serialization_peak,schema_locator_calls,schema_documents_parsed,schema_bytes_parsed,parser_parent_scan_loops,parser_parent_scan_elements,schema_adapter_find_calls,schema_adapter_find_scans,schema_adapter_members,schema_adapter_constructions,schema_constraints,schema_traversals,validation_adapter_find_calls,validation_adapter_find_scans,validation_adapter_members,validation_adapter_constructions,validation_string_copies,validation_string_bytes,validation_index_builds,validation_index_members,validation_constraints,validation_traversals,validation_allof,validation_anyof,validation_oneof,validation_properties,validation_required,validation_items,validation_types,validation_unique_items,validation_unique_comparisons,validation_unique_scalar_values,typed_find_calls,typed_find_scans,status
scaling,current,NodePerformance-100,5,false,61251.900000000001,475.19999999999999,275.89999999999998,199.30000000000001,7492.3000000000002,0.20000000000000001,4033,1896.5000000000005,1851.3999999999999,3826.1999999999998,10930.5,5559.8999999999996,32739.100000000002,1580.2,1.1000000000000001,4,1233.7,7.4000000000000004,196.59999999999999,1209.5,605.60000000000002,432.69999999999999,3.8999999999999999,14.699999999999999,0.59999999999999998,218.30000000000001,15.600000000000001,0,0,0,0,25751692,133596,26205746,31109.400000000001,1629.7,25618068,587678,6774784,2158592,35880960,7454720,2183168,35880960,7454720,2183168,35880960,7733248,2629632,35880960,7733248,2629632,35880960,9826304,4636672,35880960,35930112,30793728,35930112,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-100,6,false,63191.599999999999,470.10000000000002,267.69999999999999,202.40000000000001,7564.6999999999998,0.20000000000000001,3953.6999999999998,1826.9999999999998,1777.2000000000003,3777.9000000000001,11513.9,5774,33893.300000000003,1682.9000000000001,0.69999999999999996,3.5,1268.9000000000001,8.8000000000000007,233.5,1250.3,633.20000000000005,407.19999999999999,3.7999999999999998,14.800000000000001,0.59999999999999998,216,14.4,0,0,0,0,25751692,133596,26205746,32186.5,1706.8,25618068,587678,6717440,1437696,35930112,7495680,2269184,35930112,7495680,2269184,35930112,7757824,2531328,35930112,7757824,2531328,35930112,9764864,4632576,35930112,35880960,30793728,35930112,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,0,false,90154.100000000006,1159.5999999999999,643.79999999999995,515.79999999999995,10754.799999999999,0.40000000000000002,8646.7000000000007,3739.6999999999998,3649.3999999999996,8334,18169.099999999999,12846.700000000001,38548,3249.0999999999999,1.3,5.5999999999999996,3146.5999999999999,12.699999999999999,493,2910.0999999999999,1280.4000000000001,1073.7,5.7000000000000002,20.899999999999999,0.80000000000000004,539.10000000000002,28.399999999999999,0,0,0,0,25751692,133596,26205746,36917,1631,25618068,587678,6574080,1392640,35819520,7270400,1994752,35819520,7270400,1994752,35819520,7507968,2519040,35819520,7524352,2519040,35819520,9793536,4673536,35819520,35848192,30777344,35848192,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,1,false,70209.699999999997,428.19999999999999,217.09999999999999,211.09999999999999,5512.8999999999996,0.29999999999999999,4846.1000000000004,2254.7000000000007,2194.6999999999998,4655.8000000000002,13892.700000000001,8245.8999999999996,37257,2501.5,1,4,2253,12.699999999999999,364.10000000000002,1779.8,601.10000000000002,471.69999999999999,3.8999999999999999,13.6,0.59999999999999998,180.5,17.5,0,0,0,0,25751692,133596,26205746,34884.900000000001,2372.0999999999999,25618068,587678,6680576,1421312,35848192,7241728,1998848,35848192,7241728,1998848,35848192,7565312,2568192,35848192,7581696,2568192,35848192,9773056,4653056,35848192,35897344,30826496,35897344,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,2,false,83403.100000000006,1414.6999999999998,1068.5999999999999,346.10000000000002,10383.1,0.29999999999999999,7324.6000000000004,3340.2999999999993,3254.3000000000002,6970.8999999999996,15541.9,10607.200000000001,38104.800000000003,2723.0999999999999,1.6000000000000001,5.2999999999999998,2426.8000000000002,12.5,435.80000000000001,2724.0999999999999,1168.9000000000001,769.70000000000005,4.4000000000000004,14.300000000000001,0.69999999999999996,251.40000000000001,23.399999999999999,0,0,0,0,25751692,133596,26205746,35991.5,2113.3000000000002,25618068,587678,6610944,1474560,35897344,7278592,2080768,35897344,7278592,2080768,35897344,7581696,2682880,35897344,7598080,2682880,35897344,9740288,4624384,35897344,35893248,30826496,35897344,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,3,false,61597.599999999999,468.29999999999995,255.59999999999999,212.69999999999999,7270.1000000000004,0.5,5730,2834.6999999999998,2750.1000000000004,5428,10857.1,5666.6000000000004,31583.5,1600,1,4,1271.7,7.9000000000000004,210.90000000000001,1231.2,614.79999999999995,483.5,4.0999999999999996,13.699999999999999,0.69999999999999996,179.40000000000001,14.699999999999999,0,0,0,0,25751692,133596,26205746,30116.099999999999,1467.4000000000001,25618068,587678,6623232,1478656,35897344,7340032,2088960,35897344,7340032,2088960,35897344,7626752,2486272,35897344,7643136,2486272,35897344,9846784,5156864,35897344,35975168,30900224,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,4,false,64654.400000000001,495,246.59999999999999,248.40000000000001,6256.1999999999998,0.40000000000000002,5559.6999999999998,2680.900000000001,2589.1000000000004,5237.1999999999998,11775.4,7891.8000000000002,32652.700000000001,1532.5999999999999,1.1000000000000001,4.2999999999999998,1630.2,9,370.30000000000001,2364.1999999999998,1314.0999999999999,426.69999999999999,3.5,14.800000000000001,0.69999999999999996,176,13.699999999999999,0,0,0,0,25751692,133596,26205746,31168.299999999999,1484.4000000000001,25618068,587678,6672384,1458176,35975168,7376896,2121728,35975168,7376896,2121728,35975168,7565312,2572288,35975168,7581696,2572288,35975168,9830400,5230592,35975168,35938304,30900224,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,5,false,60108.800000000003,505.60000000000002,264.10000000000002,241.5,5226,0.29999999999999999,4652.8000000000002,2080.3000000000002,2016.4999999999995,4474.3000000000002,10110.200000000001,5914.6999999999998,33676.5,1482.3,0.90000000000000002,4.5999999999999996,1225.2,7.5999999999999996,205.90000000000001,1697.3,599.89999999999998,451.30000000000001,3.8999999999999999,13.300000000000001,0.69999999999999996,180.59999999999999,13.4,0,0,0,0,25751692,133596,26205746,31958.799999999999,1717.7,25618068,587678,6610944,1327104,35975168,7335936,2686976,35975168,7335936,2686976,35975168,7639040,3026944,35975168,7655424,3026944,35975168,9859072,5230592,35975168,35971072,30900224,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,6,false,69581.399999999994,486.30000000000001,251.5,234.80000000000001,5546.5,0.29999999999999999,5244.6000000000004,2475.9999999999995,2421.4000000000001,5068.1999999999998,8920.8999999999996,5709.8999999999996,43651.199999999997,1437.5,0.69999999999999996,3.7000000000000002,1219.2,7,221.09999999999999,1500.7,613.29999999999995,455.5,3.8999999999999999,20.5,0.69999999999999996,183.5,13.4,0,0,0,0,25751692,133596,26205746,41241.599999999999,2409.5999999999999,25618068,587678,6733824,1507328,35975168,7397376,2158592,35975168,7397376,2158592,35975168,7626752,2465792,35975168,7643136,2465792,35975168,9850880,4734976,35975168,35942400,30871552,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,7,false,62917.099999999999,603.70000000000005,334.10000000000002,269.60000000000002,8389,0.29999999999999999,5864.3000000000002,2834.6000000000004,2746.8999999999992,5580,10163.6,6011.8999999999996,31861.100000000002,1577.7,0.90000000000000002,3.6000000000000001,1617.7,11.699999999999999,258.39999999999998,1247.2,576,465.10000000000002,3.8999999999999999,13.800000000000001,0.59999999999999998,190.69999999999999,13.699999999999999,0,0,0,0,25751692,133596,26205746,30352.200000000001,1508.9000000000001,25618068,587678,6701056,1421312,35975168,7348224,2088960,35975168,7348224,2088960,35975168,7643136,2605056,35975168,7659520,2605056,35975168,9838592,5201920,35975168,35950592,30871552,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,8,false,57904.699999999997,533.60000000000002,274.80000000000001,258.80000000000001,5217,0.29999999999999999,4654.1000000000004,2158.9000000000001,2104.9999999999995,4480.5,8905.2999999999993,5764,32810.700000000004,1474,1.1000000000000001,3.6000000000000001,1256.5999999999999,8.5,309.10000000000002,1353.0999999999999,612.29999999999995,409.39999999999998,3.6000000000000001,13.9,0.59999999999999998,256.89999999999998,16.600000000000001,0,0,0,0,25751692,133596,26205746,31323.400000000001,1487.3,25618068,587678,6692864,1417216,35975168,7438336,2289664,35975168,7438336,2289664,35975168,7618560,2363392,35975168,7634944,2363392,35975168,9834496,5201920,35975168,35954688,30871552,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-100,9,false,57326.300000000003,422.5,222.30000000000001,200.19999999999999,5505.1000000000004,0.29999999999999999,4536.6000000000004,2234.0999999999999,2178.1999999999998,4343.3000000000002,9945.7000000000007,5456.3000000000002,31440,1497.2,0.80000000000000004,3.7999999999999998,1235.8,7.5999999999999996,213.40000000000001,1233.2,603.5,410.80000000000001,3.6000000000000001,13.6,0.5,191.90000000000001,14.4,0,0,0,0,25751692,133596,26205746,30008.099999999999,1431.9000000000001,25618068,587678,6680576,1396736,35975168,7360512,2076672,35975168,7360512,2076672,35975168,7651328,2617344,35975168,7667712,2617344,35975168,9814016,5201920,35975168,35938304,30871552,35975168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,0,false,457199.40000000002,1881.8000000000002,337.10000000000002,1544.7,183959.10000000001,0.29999999999999999,4022.3000000000002,1890.7999999999997,1847.7000000000003,3838.6999999999998,148606.10000000001,72688.899999999994,46014.5,20308.299999999999,1.3,4.0999999999999996,13110.5,10.5,250.30000000000001,14486.799999999999,11477.9,8190.3999999999996,7.5,223.30000000000001,0.90000000000000002,4534.6000000000004,32.399999999999999,0,0,0,0,26848568,1230472,26205746,44096.199999999997,1918.3,25618068,587678,8216576,2994176,56713216,13811712,8769536,56713216,13811712,8769536,56713216,13955072,8888320,56713216,13963264,8900608,56713216,31129600,27320320,56713216,56852480,53071872,56852480,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,1,false,490384.79999999999,2000.0999999999999,365.30000000000001,1634.8,192463,0.40000000000000002,4155.6999999999998,2061.1000000000004,2009.2000000000003,3797.1999999999998,182403,74256.600000000006,35075.800000000003,17383.799999999999,1.1000000000000001,3.7999999999999998,12052.200000000001,10,277.69999999999999,19690.599999999999,11033.700000000001,9841.2999999999993,9.9000000000000004,230.69999999999999,1.3,3633.5999999999999,34.899999999999999,0,0,0,0,26848568,1230472,26205746,32986,2089.8000000000002,25618068,587678,8400896,3739648,56852480,13774848,8753152,56852480,13774848,8753152,56852480,13959168,8904704,56852480,13959168,8904704,56852480,31211520,27553792,56852480,57028608,53223424,57028608,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,2,false,484811.70000000001,1800.9000000000001,256.10000000000002,1544.8,225478.10000000001,0.29999999999999999,6866.6999999999998,3191.4000000000001,3095.3999999999996,6523.6999999999998,149893.10000000001,68204.100000000006,32541.799999999999,19912.700000000001,1,4.5,17812.200000000001,13.699999999999999,426.30000000000001,16302.700000000001,7324.8999999999996,4378.3000000000002,4.9000000000000004,107.3,0.59999999999999998,1855.3,22.100000000000001,0,0,0,0,26848568,1230472,26205746,31133.599999999999,1408.2,25618068,587678,8429568,3223552,57028608,14041088,9285632,57028608,14041088,9285632,57028608,14127104,9326592,57028608,14135296,9326592,57028608,31150080,27389952,57028608,56844288,53059584,57028608,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,3,false,507278.90000000002,1923.2,309.5,1613.7,236843.60000000001,0.40000000000000002,3972.5999999999999,1851.7,1811.3999999999999,3788,141486.5,77979.300000000003,45044.200000000004,19546.599999999999,1.3999999999999999,7,16126.9,14.4,436.60000000000002,20250.400000000001,9543.3999999999996,8188,7.7000000000000002,184.19999999999999,0.90000000000000002,3603.8000000000002,30.200000000000003,0,0,0,0,26848568,1230472,26205746,43049.400000000001,1994.8,25618068,587678,8695808,3735552,57028608,13840384,8769536,57028608,13840384,8769536,57028608,14012416,8945664,57028608,14020608,8957952,57028608,31305728,27525120,57028608,57081856,53194752,57081856,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,4,false,437211.90000000002,1795.4000000000001,326,1469.4000000000001,191706.89999999999,0.5,11970.700000000001,4323.7000000000007,4207.6000000000004,11628.200000000001,133096.10000000001,67041.800000000003,31572.899999999998,25670.799999999999,1.1000000000000001,3.7999999999999998,14610.299999999999,10.800000000000001,264.10000000000002,12668.1,7322.6999999999998,4421.3999999999996,4.4000000000000004,121.90000000000001,0.59999999999999998,1866.2,41.700000000000003,0,0,0,0,26848568,1230472,26205746,29895.299999999999,1677.5999999999999,25618068,587678,8544256,3305472,57081856,14143488,9478144,57081856,14143488,9478144,57081856,14192640,9531392,57081856,14200832,9547776,57081856,31383552,27590656,57081856,57102336,53260288,57102336,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,5,false,464433.90000000002,1785.3,266,1519.3,207284.29999999999,0.29999999999999999,4222.5,2032.4999999999995,1961.5,3888.1999999999998,135152.39999999999,81578.199999999997,34381.599999999999,23101.400000000001,1.6000000000000001,6,20878.099999999999,10.199999999999999,279.80000000000001,20807.599999999999,8584.3999999999996,4670.3999999999996,4.2999999999999998,122.40000000000001,0.69999999999999996,3011,31.699999999999999,0,0,0,0,26848568,1230472,26205746,32442.599999999999,1939,25618068,587678,8720384,3489792,57102336,14716928,9760768,57102336,14716928,9760768,57102336,14749696,9789440,57102336,14753792,9789440,57102336,31145984,27435008,57102336,56905728,53104640,57102336,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-1000,6,false,446346.29999999999,1903.1999999999998,298.89999999999998,1604.3,221187.60000000001,0.40000000000000002,3964.8000000000002,1824.9000000000001,1775.3000000000002,3764.1999999999998,129640.60000000001,57047.099999999999,32576.900000000001,18081.700000000001,1,3.7999999999999998,11208.1,10.5,273.69999999999999,13004.299999999999,7507.8999999999996,4443.8999999999996,5.2000000000000002,104.59999999999999,0.69999999999999996,2313.0999999999999,27.200000000000003,0,0,0,0,26848568,1230472,26205746,31100.200000000001,1476.7,25618068,587678,8286208,3039232,57102336,14569472,10268672,57102336,14569472,10268672,57102336,14610432,10305536,57102336,14618624,10317824,57102336,31551488,27852800,57102336,57262080,53530624,57262080,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,0,false,275306.59999999998,1804.5999999999999,314,1490.5999999999999,70610,0.40000000000000002,6767.3999999999996,3259.7999999999993,3176.4999999999995,6410.8999999999996,102638.8,60669.900000000001,32787.599999999999,17656.099999999999,1.5,7.0999999999999996,18545.200000000001,11.6,303.19999999999999,11447.4,6550.3000000000002,4191.8999999999996,4.5,105.7,0.69999999999999996,1795.4000000000001,17,0,0,0,0,26848568,1230472,26205746,31255.299999999999,1532.3,25618068,587678,8171520,3440640,56643584,13844480,9142272,56643584,13844480,9142272,56643584,14045184,9342976,56643584,14065664,9363456,56643584,31158272,27508736,56643584,56958976,53182464,56958976,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,1,false,220410.39999999999,1754.5,299.30000000000001,1455.2,49906.599999999999,0.40000000000000002,4093.0999999999999,1902.7,1856.1000000000001,3880.5999999999999,79103,54635.5,30881.399999999998,19803.5,1.3,4.2999999999999998,10758.6,10.6,265.19999999999999,11127.299999999999,6433.1999999999998,4326,4.2999999999999998,107.2,0.69999999999999996,1743.0999999999999,17.399999999999999,0,0,0,0,26848568,1230472,26205746,29518.599999999999,1362.8,25618068,587678,8429568,3629056,56958976,13840384,8937472,56958976,13840384,8937472,56958976,14024704,9113600,56958976,14024704,9113600,56958976,31019008,27217920,56958976,56737792,52887552,56958976,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,2,false,250968.79999999999,1836,319.10000000000002,1516.9000000000001,51119.099999999999,0.5,3931.5999999999999,1876.3,1826.4999999999998,3746.4000000000001,104790.8,57466.800000000003,31793.100000000002,19904.700000000001,1.1000000000000001,4.5,12549.799999999999,11.300000000000001,253.90000000000001,12010.299999999999,6487.8000000000002,4254.3999999999996,4.5,125,0.69999999999999996,1802.7,19.5,0,0,0,0,26848568,1230472,26205746,30421.700000000001,1371.4000000000001,25618068,587678,8044544,2793472,56958976,14286848,9650176,56958976,14286848,9650176,56958976,14327808,9687040,56958976,14344192,9687040,56958976,31387648,27652096,56958976,57147392,53325824,57147392,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,3,false,246786.89999999999,1781.5,320.30000000000001,1461.2,49684.900000000001,0.40000000000000002,4015.3000000000002,1890.6000000000001,1841.1000000000004,3800.5,99094.399999999994,52983,39192.899999999994,16355.200000000001,1.5,4.0999999999999996,11375.1,10.699999999999999,235.90000000000001,12277.799999999999,6231.1999999999998,4521.8000000000002,4.5999999999999996,105.8,0.59999999999999998,1806.5,20.300000000000001,0,0,0,0,26848568,1230472,26205746,36985.699999999997,2207.1999999999998,25618068,587678,8126464,3743744,57147392,13836288,8933376,57147392,13836288,8933376,57147392,14032896,9142272,57147392,14049280,9142272,57147392,31191040,27394048,57147392,56881152,53067776,57147392,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,4,false,295785.20000000001,1831.5,303.80000000000001,1527.7,49770.300000000003,0.29999999999999999,4885.3999999999996,2281.6999999999998,2216.8000000000006,4700.5,100305,94005.199999999997,44958.699999999997,24893.599999999999,1.7,6.7999999999999998,23180.400000000001,14.1,437,25072.799999999999,11591.4,6662.1999999999998,5.5,106.59999999999999,0.80000000000000004,1965.3,30.700000000000003,0,0,0,0,26848568,1230472,26205746,42589,2369.6999999999998,25618068,587678,8503296,3252224,57147392,14151680,9433088,57147392,14151680,9433088,57147392,14192640,9465856,57147392,14204928,9478144,57147392,31141888,27430912,57147392,56905728,53104640,57147392,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,5,false,305777,7384.9000000000005,4190.1000000000004,3194.8000000000002,94772.699999999997,0.40000000000000002,7856.1999999999998,3756.7999999999997,3670.1000000000004,7501.1999999999998,103420.7,60282.599999999999,32031.800000000003,20285,1.1000000000000001,4.5,12086.9,11,258.69999999999999,14155.200000000001,7016.3999999999996,4435.5,4.9000000000000004,106.09999999999999,0.59999999999999998,1862.8,20.299999999999997,0,0,0,0,26848568,1230472,26205746,30541.400000000001,1490.4000000000001,25618068,587678,8540160,4308992,57147392,14225408,10039296,57147392,14225408,10039296,57147392,14274560,10092544,57147392,14295040,10117120,57147392,31285248,27611136,57147392,57094144,53280768,57147392,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,6,false,280897.29999999999,2010.2,288.30000000000001,1721.9000000000001,53282.300000000003,0.5,3975.6999999999998,1857.3000000000002,1805.7999999999997,3791.5999999999999,126495.2,61885.300000000003,33223,16907.799999999999,1.5,5.2999999999999998,12567.299999999999,10.9,260.10000000000002,15915.4,7933.3000000000002,6023.3999999999996,5.4000000000000004,106.5,0.69999999999999996,2091.4000000000001,21.700000000000003,0,0,0,0,26848568,1230472,26205746,31791.299999999999,1431.7,25618068,587678,8470528,4112384,57147392,14553088,9605120,57147392,14553088,9605120,57147392,14589952,9650176,57147392,14598144,9662464,57147392,31580160,27893760,57147392,57479168,53710848,57479168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,7,false,287290,1699.3999999999999,207.09999999999999,1492.3,80817.300000000003,0.29999999999999999,6410.6999999999998,3073.0999999999995,2964.1000000000004,6100,99167.899999999994,62922.900000000001,36241.199999999997,19055.799999999999,1.1000000000000001,4.5999999999999996,12216.4,11.9,238.69999999999999,13378.9,7668.6999999999998,7772.6000000000004,6.2999999999999998,153.19999999999999,0.90000000000000002,2355.5,23.5,0,0,0,0,26848568,1230472,26205746,34735.199999999997,1506,25618068,587678,8581120,3596288,57479168,14671872,9777152,57479168,14671872,9777152,57479168,14716928,9826304,57479168,14733312,9838592,57479168,31449088,27705344,57479168,57212928,53424128,57479168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,8,false,290100.40000000002,4275.5,2040.8,2234.6999999999998,65338.400000000001,0.29999999999999999,4693.1000000000004,2088.9000000000001,2030.0000000000002,4498.1999999999998,119317.89999999999,60295,36153.700000000004,17909.700000000001,1.2,5,13906.6,10.4,314.30000000000001,13072.299999999999,7098.6999999999998,5315.6999999999998,6.4000000000000004,170.5,1.1000000000000001,2429.3000000000002,21.899999999999999,0,0,0,0,26848568,1230472,26205746,34773.900000000001,1379.8,25618068,587678,8486912,3235840,57479168,14667776,10117120,57479168,14667776,10117120,57479168,14716928,10178560,57479168,14733312,10190848,57479168,31293440,27516928,57479168,56979456,53231616,57479168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,sax-scalar-unique-fallback,NodePerformance-1000,9,false,241912,1826.6000000000001,249.40000000000001,1577.2,53194.099999999999,0.29999999999999999,4158.8000000000002,1933.7,1885,3962.8000000000002,91551.600000000006,59978.599999999999,31178.299999999999,19651.799999999999,1.2,4.9000000000000004,13486.700000000001,13.699999999999999,373.5,13174.1,6805.5,4293.1000000000004,4.4000000000000004,119.59999999999999,0.69999999999999996,1975.9000000000001,40.799999999999997,0,0,0,0,26848568,1230472,26205746,29780.700000000001,1397.5999999999999,25618068,587678,8482816,3403776,57479168,14651392,10264576,57479168,14651392,10264576,57479168,14708736,10334208,57479168,14712832,10334208,57479168,31547392,27758592,57479168,57282560,53485568,57479168,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-5000,0,false,5950869.7000000002,7896.4000000000005,350.10000000000002,7546.3000000000002,4076826.7999999998,0.29999999999999999,5130.8000000000002,2490.5999999999999,2420.7999999999993,4785.6999999999998,1379791.2,442497.09999999998,38698.5,133220.39999999999,1.2,4.2999999999999998,84554.699999999997,10.5,293.30000000000001,96881.199999999997,77728.300000000003,37019,5.2999999999999998,629.39999999999998,0.69999999999999996,12084.5,25.899999999999999,0,0,0,0,31785668,6167572,26205746,36603.800000000003,2094.6999999999998,25618068,587678,13127680,7970816,146853888,40394752,37421056,146853888,40394752,37421056,146853888,40574976,37703680,146853888,40583168,37715968,146853888,121008128,124682240,146853888,146833408,150507520,146853888,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
scaling,current,NodePerformance-5000,1,false,5682792.9000000004,7934.1999999999998,384.69999999999999,7549.5,3472831.7000000002,0.29999999999999999,6519.6000000000004,3063.5999999999999,2995.4000000000001,6239.3999999999996,1746319.3999999999,405034.20000000001,44123.699999999997,110734.5,1.2,4.5999999999999996,102533.10000000001,10.199999999999999,281.80000000000001,90240.600000000006,52879.800000000003,26398.5,4.7999999999999998,666.29999999999995,1.8999999999999999,21187.599999999999,30.300000000000001,0,0,0,0,31785668,6167572,26205746,42597.5,1526.2,25618068,587678,13750272,8634368,146853888,42844160,39559168,146853888,42844160,39559168,146853888,42893312,39608320,146853888,42893312,39608320,146853888,122093568,126148608,146853888,147873792,151891968,147873792,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
